text1,text2,Actual,Predicted
Two men in safety harnesses climbing on a construction of metal bars.,A man is resting atop concrete structure in a crowded area.,0.5,-0.14934995770454407
A man in an orange shirt standing.,A woman sitting on a orange mat on a sidewalk.,0.43799999356269836,-0.09557467699050903
I am only a young person with a simple plan.,What is your favorite song by Simple Plan?,0.21899999678134918,-0.2553372383117676
"Siloam Springs is made up of Siloam Springs , Arkansas , and West Siloam Springs , Oklahoma .",Siloam Springs is a city of the state of Arkansas in the United States of America .,0.8119999766349792,0.351859986782074
"As others have said, ""ten of six"", though not used in many English speaking areas, would be understood as 5:50.","Ten of six"" probably means 5:50 but I have not heard it before.",0.656000018119812,0.332409143447876
V is the twenty-second letter in the basic modern Latin alphabet .,"U is a letter of the Cyrillic alphabet , used to represent the vowel except after palatalized consonants .",0.5,0.3267410397529602
The hospital corridors were like a maze.,It's the hospital volunteer banquet at the VFW.,0.3440000116825104,-0.29662641882896423
"She does not hate you, she is just annoyed with you.","She doesn't hate you, she is just annoyed.",1.0,0.4821552038192749
"Perhaps he's in love with her, since her death",This is about the cover-up of an accidental death.,0.375,-0.17335695028305054
"Will Therese be the key, or perhaps the salvation for humanity?","I also felt like if Therese were even just a year older, the story would have been more believable for me.",0.2809999883174896,-0.023031085729599
RT @mcirelli92: Hillary for the win,Don't you someday want to see a well qualified candidate by the president of the United States? #ReflectingHillary,0.4690000116825104,0.06100869178771973
'It's either too late or too early to intervene in Syria',UN Chief: Inspectors need 4 days to conclude probe in Syria,0.5,0.276949942111969
"Stripping out the extraordinary items, fourth-quarter earnings were 64 cents a share compared to 25 cents a share in the prior year.",Earnings were 59 cents a share for the three months ended May 25 compared with 15 cents a share a year earlier.,0.375,0.410461962223053
Sources of uncertainties shall be identified and reduced as far as practicable.,"Nevertheless, a systematic structure for the notes is retained as far as practicable.",0.4690000116825104,-0.15429234504699707
It has been the home of Aston Villa Football Club since 1897 .,It is the current home stadium of Aston Villa .,0.6880000233650208,0.4364633560180664
But its not my kind of thing,"No, only the three-eyed kind.",0.15600000321865082,-0.16368335485458374
Watching teen mom and watching Farrah be a bitch makes me believe in abortion that much more.,She* knows what's best for her* happiness & her* body,0.43799999356269836,-0.12537559866905212
Bobby Robson was awarded a number of honors for his contributions to football .,Adams has been awarded three honors .,0.31200000643730164,-0.025247156620025635
"Josh Lyman , Santos 's campaign manager , convinces Leo McGarry to become Santos ' running mate .",Santos was planning to leave Congress before being recruited to run for the presidency by Josh Lyman .,0.718999981880188,0.1958012580871582
@peddoc63 @realDonaldTrump So I guess Univision is Fair & Balanced. These are the people that R helping shape USA!,@sbrenn01 @marklevinshow What diversity? Conservatives are racist. I am one. I love Trump.,0.4690000116825104,-0.10411477088928223
Insurgent. What will happen if Hillary becomes dictator in chief.,If you need me I'll be screaming like a little baby from now until about ten minutes after @HillaryClinton arrives in #PTown.,0.43799999356269836,0.00400698184967041
A man is surfing on a white surfboard with his hands upraised.,A man surfing on a white surfboard wearing specialized clothing.,0.843999981880188,0.4476585388183594
Xemerius: The only character in the entire book who made the book very much enjoyable..His sense of humor was amazing.,"At times the teenage drama and Guardian's drama is a little too much, the rest of the story is strong enough that it's not overwhelming.",0.4690000116825104,-0.2106398046016693
A man stands in front of a liquor store with a bright display.,A man stacks ring-shaped bread in a display case.,0.31200000643730164,-0.1293618083000183
Why are free market conservatives behind a multiple bankruptcy candidate who wears makeup. Gives us real conservatives a bad name,"@realDonaldTrump You have our backs, and we have yours. You have my vote. Boycotting anyone who opposes your patriotism. We need",0.375,0.009232759475708008
"So there are fire giants, frost giants, wolves, and so much more... Can Magnus and his friends prevent Doomsday from coming?","But for Magnus, death is just a new beginning.",0.43799999356269836,0.11928105354309082
"John Schneider has aged gracefully, I loved him on the show 'Dukes of Hazzard!'",John Schneider has aged very well...i loved him on The Dukes of Hazzard!,0.968999981880188,0.4625832438468933
Tricia's got a way with words.,The only negative in this story: Simon got on my nerves a little bit.,0.21899999678134918,-0.3883637934923172
Its acoustics changed abruptly; it was as if it had suddenly become much larger.,"she suddenly had a different acoustics, as if she had suddenly gotten bigger.",0.656000018119812,0.4035167098045349
"I wouldn't not be the appropriate person to give that advice, I am a virgin.","and anyway, im not the person to ask im a virgin.",0.8119999766349792,0.339927077293396
People who have never had an abortion can be prochoice. People with a uterus can be prochoice. People who never want kids can be,"@mrprolife Complications come with all types of medical procedures, doesn't mean procedure itself should be banned. #DealWithIt",0.531000018119812,0.005071520805358887
"Come evening, you'll get a ration of liquor.",you'll get your spirits rations on an evening meal.,0.75,0.16667401790618896
Alien kidnaps reluctant resonant mate and she shows him what for.,Barbarian Alien is book two in the Ice Planet Barbarians by Ruby Dixon.,0.375,-0.25228510797023773
"Following his recent comments about immigrants, do you think Donald Trump's business interests will suffer? #Trump",GRATE TWO SEE @realDonaldTrump GET TUFF ON BOARDER CONTROL! HAS MY VOTE IN 2016! #TCOT #ILLEGALSSTOLEJOBS,0.5,-0.09978562593460083
Before he gets out of control.,Punk was out of control.,0.531000018119812,0.09032869338989258
A man sitting on a bench taking a break from construction work.,A construction worker is drilling on railroad tracks.,0.593999981880188,0.054155170917510986
There is therefore no need to interpret those provisions.,that provision must therefore be interpreted.,0.5619999766349792,0.3879404067993164
"Drusilla Jane ""DJ"" Jaco is a deputy sentinel of New Orleans.",DJ is employed as the deputy sentinel of New Orleans.,0.906000018119812,0.2821783423423767
3.5 stars Hunted by the Others is a solid start to Jess Haines' H&W Investigations series.,"Although I have some reservations with Hunted by the Others , I am still interested to see where Jess Haines takes us with the sequel.",0.625,0.3167527914047241
It's official. Every single #GOP member is now a candidate for #POTUS. Who needs #leadership when you have a #soapbox?,"All Americans have value to our society, it's called a vote. #LiberalLogic #InternationalJokeDay",0.375,-0.010266423225402832
"The autonomic nervous system is then split into the sympathetic division , parasympathetic division , and enteric division .",But the enteric nervous system can be seen as a third branch of its own and not as part of the autonomic nervous system .,0.625,0.40146130323410034
"One, we are pro life Two, a little bit louder Three, I still can't hear you Four, more more moreYouth",Why don't black lives matter in the womb?,0.31200000643730164,-0.34894999861717224
Jean Picker Firstenberg was President and CEO from 1980 to 2007 .,"Since 1980 , Jean Picker Firstenberg has been CEO .",0.75,0.46291279792785645
Children are playing in an outdoor splash park.,Children play basketball on an outdoor court.,0.625,0.0898129940032959
Low key it would be interesting to have a female president.,"Despite today's ruling, our struggle to end LGBT discrimination is also far from finished - @HillaryClinton #VirginiaJJ",0.33399999141693115,-0.2122552990913391
If it's anything like the second half of the prequel I'll read it with pure pleasure!,This is a very promising prequel to the Soul Screamer series.,0.593999981880188,0.04838716983795166
he looks me straight in the eye and calls me his ex-wife.,and then he held my hand and looked me straight in the eye.,0.4059999883174896,0.04363137483596802
An elder man overlooks a balcony facing a street.,Two men playing music and displaying old cars.,0.2809999883174896,-0.12035006284713745
Fermium is the eighth transuranic element .,Fermium is a chemical element .,0.625,0.42068254947662354
"Ivy is the only one that spots what's going on, but no one believes her - until Ren shows up.","Fighting the attraction between Ren and Ivy is futile, but it was really fun watching them try.",0.5619999766349792,0.16547900438308716
@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!,"Ez21:15 I have set the point of the sword against all their gates, that their heart may faint, n their ruins be multiplied:",0.2809999883174896,-0.24856644868850708
"We played a good joke yesterday, did we not?",The biggest joke played on man is that size doesn't matter.,0.4059999883174896,-0.2383880615234375
The human survivors flee into space aboard any spacecraft they can reach .,They fled into space aboard any spacecraft they could .,0.75,0.40617358684539795
You are too young to date or be in love.,To young to date or be in love!,0.906000018119812,0.40334123373031616
If you want #Equality then let ALL the babies live!!,@ghhshirley Charged with Manslaughter After Another Woman Dies From,0.3440000116825104,-0.36394327878952026
A male golfer tries to hit the golf ball out of a sand trap.,Two hockey players are fighting with a referee watches.,0.21899999678134918,-0.3227892071008682
Someone is boiling okra in a pot.,Someone pours olive oil into a bowl of tomato wedges.,0.3440000116825104,0.13492679595947266
Yahoo music or the radio.,listen to the radio or some music,0.5619999766349792,0.09030258655548096
"The graphic novel brought those differences to the fore, and took me back to scenes from the book I had forgotten over the years.","When I saw that a graphic novel version had been published, I of course had to read it.",0.5619999766349792,0.14207178354263306
A group of people walking through an abandoned lot to reach another destination.,A potter forms some clay object while three observers look on.,0.125,-0.30785834789276123
"However , there are other methods of chocolate tempering used .",The last step in making chocolate is called tempering .,0.75,0.39695918560028076
He loves that show Yo Momma.,Just watch Yo Momma on MTV,0.625,0.33054226636886597
Jikji consists of two volumes .,The interlude consists of a silent film .,0.20000000298023224,-0.27544549107551575
"Two women, one with a camera, reach out and touch a mirrored ball.",A tall blond women wearing stockings walking away from the camera.,0.3440000116825104,-0.024317175149917603
Tribes often have initiations .,The two tribes were Ulong and Koror .,0.43799999356269836,-0.1313973069190979
"I like fairy tales to a degree, and I like mysteries, but I knew this was a young adult mystery.","And of course, the normal fairy tale theme of good winning over evil.",0.43799999356269836,0.0517348051071167
"Flowers, normally roses, and a box of candy.",Do not use the typical flowers and candy.,0.4059999883174896,0.361153781414032
The Gates by John Connolly was a great book.,Connolly does a fantastic job of taking the very scary scene of Hell on Earth (literally) and flipping it upside down.,0.43799999356269836,0.09382808208465576
"An escopetarra is a guitar made from a modified gun , used as a peace symbol .",The first escopetarra in 2003 was made from a Winchester rifle and a Stratocaster electric guitar .,0.656000018119812,0.20331299304962158
you're taking a sweater in a shop.,to taking the life of Conor Greenleaf.,0.03099999949336052,-0.4628619961440563
"Have you ever watched the movie ""Robin Hood:Prince of Thieves""?",ever watched the movie 'Robin Hood; Prince of Thieves'?,0.968999981880188,0.4858144521713257
He got what he had been asking for.,Because he got what he wanted.,0.6880000233650208,0.3305765390396118
A woman is slicing garlics.,A woman is slicing an onion.,0.6880000233650208,0.27470290660858154
"Telemarketers who call numbers on the list after Oct. 1 could face fines of up to $11,000 per call.","Under the law, telemarketers who call numbers on the list can be fined up to $11,000 for each violation.",0.8669999837875366,0.4445706605911255
"@rodrickgibbons @ByronYork @geoffcaldwell Maybe if we make it a Toll Bridge, we may recoup some of the welfare payments! LOL",I feel like the 2016 Presidential race is @realDonaldTrump vs. Matropolis ie The Machine. Lets defeat the machine,0.4059999883174896,-0.27656856179237366
My daughter uses it she even does her mps.,yep my daughter uses limewire all of time its just great!!!!!,0.531000018119812,0.05409109592437744
Liberals do not like that @realDonaldTrump is moving up in the polls. #MakeAmericaGreatAgain #TheGreatWallofMexico,@realDonaldTrump is the only candidate who has the backbone to get our #country back on the #rightpath,0.4059999883174896,0.2782195806503296
"Reading the first story in the collection, ""Best New Horror,"" is when I think I first realized what Hill can do.","In fact, ""Best New Horror"" sometimes haunts me, especially when I am driving through unfamiliar roads in the deep backwoods.",0.5,0.14138615131378174
"I say this, in part, because we finally get all the feels, but also because the story is just that good.","I may write a better review of this at some point, but right now, all I can think is... TYBALT!",0.31200000643730164,-0.18104246258735657
The name Peloponnesos means `` Island of Pelops '' .,Its name means Island of the People and was named after Pelops .,0.800000011920929,0.35219210386276245
If you are not talking about american idol I do not know.,if you talking about american idol then it was chicken little....kevin who went,0.5619999766349792,0.29513001441955566
"Use a search engine like google or yahoo, and type ""Sk8r Boi lyrics Avril Lavigne","Log in to the Google website, then type the question you want to ask into the search engine bar.",0.531000018119812,0.09028112888336182
"I enjoyed the story for the most part, but way too much time was spent dwelling on Mare as a prisoner.",Can Mare escape her imprisonment before time runs out?,0.656000018119812,0.21044623851776123
No I haven't had any dreams similar to that.,hmm nope haven't had any dreams like that before,0.8119999766349792,0.4615759253501892
Enjoyed this but took more getting in to then the other books,I enjoyed it more than I expected to.,0.625,0.13451075553894043
Funeral of Oscar Pistorius' girlfriend Reeva Steenkamp takes place,Oscar Pistorius 'shot Steenkamp in bathroom',0.527999997138977,0.20824074745178223
"Victoria 's son , Edward VII , and , in turn , his son , George V , reigned as members of this house .",George V was the last king of Hanover and a member of the German branch of the House of Hanover .,0.531000018119812,0.3311784267425537
Oscar Fredrik Dronjak is the rhythm guitarist and founder of the Power Metal band Hammerfall .,Pontus Norgren is the current guitarist of the Swedish power metal band HammerFall and formerly played guitar for The Poodles .,0.718999981880188,0.3344513773918152
Two girls playing on the beach.,A young boy rides a scooter by the beach.,0.375,0.0683555006980896
Person doing a skateboard stunt,A man with a beer closes his eyes to smile.,0.15600000321865082,-0.45301245152950287
@AsaSoltan putting abortion in with choices for women just won my heart over. Yaaaaaas! #shahs,"@kfadich Every sperm is apparently sacred, and entitled to use of someone's body. #rapeculture #worstargumentever",0.4690000116825104,-0.14241454005241394
He attended Detroit public schools and graduated from Swarthmore College in 1956 and from Harvard Law School in 1959 .,"He went to college at Swarthmore College , and he got his law degree from Harvard University .",0.843999981880188,0.4269647002220154
"On average, I'd say once or twice a week, sometimes more.",Sometimes he does go a week without doing it.,0.3440000116825104,0.11069464683532715
Two puppies pulling on a string.,A skater leaps through the air near a railing,0.03099999949336052,-0.20874428749084473
I know you hesitantly want an affirmative response; you should.,"i know you kind of want a yes, you should.",0.718999981880188,0.3334767818450928
call on the phone and ask her out,So just call around and ask.,0.4059999883174896,0.08730971813201904
Because Percy Jackson is absolutely awesome.,"The facts were right (mostly I guess) with side comments from Percy, which made it more engaging.",0.4059999883174896,0.08400875329971313
I... was acquainted... my sister was governess in his family.,we were... acquaintances... My sister was among them...,0.656000018119812,0.144989013671875
A troupe of flamboyant clowns.,A bunch of travelers stand around.,0.4000000059604645,-0.12779855728149414
Repeat it or break up with her.,Break it down to the floor.,0.21899999678134918,-0.33167800307273865
If you think it's fine American car companies send jobs to Mexico while we pay for their welfare you must hate @realDonaldTrump,@realDonaldTrump your directness & honesty has moved you to the top of my list 4 #President2016! #TRUMPTRUTH,0.4690000116825104,0.012823820114135742
Unanimity shall be required for the Council to amend the proposal as re-examined by the Commission.,the proposal reviewed by the Commission may be amended by the Council only by unanimous decision.,0.734000027179718,0.39524513483047485
A small child smiling at the camera.,A cat looking at the camera.,0.531000018119812,0.20011508464813232
Won the state's science fair the last two years.,he's twice won the state scientific competition.,0.781000018119812,0.2503342032432556
Mollet was supported by the left wing of the party .,The Scottish Socialist Party is a left-wing Scottish political party .,0.593999981880188,-0.05097797513008118
Lark and Wren come to make some friends within this group.,I was completely engrossed by the strange relationship between Lark and Wren and how it has affected both their family and the school lives.,0.625,0.2538379430770874
If you do not comply it has problems written all over it.,if you don't then that just has problems written all over it.,0.75,0.23921328783035278
Graveyard Shift is a fun and mostly irreverent romp through the afterlife.,A book with a little different take on the afterlife.,0.43799999356269836,0.13574063777923584
The museum is located immediately south of the Calgary International Airport .,"The museum , founded in 1975 , is near the Calgary Airport .",0.843999981880188,0.4455986022949219
RT @hale_razor:#HillaryAccomplishments 1 of select few people fired 4 being 2 unethical 2 investigate Watergate,It's more than mistakes...with #HillaryClinton lying and cover-ups are a way of life. @NormanSie @n2toom #tcot #uniteblue,0.531000018119812,0.2246912717819214
Dark Mirror is the story of Tory who finds at the beginning of the novel that she has magical powers.,The main character of The Dark Mirror preferred to be called Tory - the English conservative political party at the time.,0.5619999766349792,0.046543002128601074
"Hearne had taken a character that seemed invincible (even to Angels, Demons, and friend of all!)",Kevin Hearne has done something really special with his Iron Druid books.,0.5619999766349792,0.03819572925567627
Group of children and some adults gathered outside stone buildings.,A group of adults and children dressed up and dancing.,0.531000018119812,0.05451345443725586
I highly recommend the phenomenally suspenseful hot and steamy Burn For Me by Cynthia Eden.,so glad Ms Eden has returned to the world of the supernatural.,0.4059999883174896,0.012374520301818848
"Before Tribal Council , Bruce drew the name `` Gitanos '' for their new tribe name , meaning `` Gypsies '' in Spanish .","They selected Kathy , who was not permitted to go to tribal council with her tribe .",0.4059999883174896,-0.027045726776123047
Classification systems which have a kingdom of Protista may include green algae in the Protista or in the Plantae .,"They form a group , that can included among the Plantae or with the Protista .",0.593999981880188,0.3078784942626953
"Following his death in 1994 , he was succeeded by his son Kim Jong-il .",His son Kim Jong-il is the current ruler of North Korea .,0.6880000233650208,0.31918394565582275
A women laying across two men sitting on a sofa.,A man and two women smiling at the camera while sitting on a blue sofa.,0.43799999356269836,0.13666760921478271
"okay, helicopter Khui, stop trying to run my life!","So, Liz calls her Khui a Cootie - which I have to say is adorable.",0.4059999883174896,-0.16911238431930542
The daemonn can do anything BUT cannot touch his victim directly or leave the house.,Nevertheless Barker creats and changed it to give his own touch.,0.21899999678134918,-0.24983978271484375
"Hillary claims to be a ""champion"" of the middle class, but @RandPaul tax plan cuts the FICA tax, benefiting the middle class.","@Lawrence @TheLastWord There is no enthusiasm gap, Mr. Lawrence! -@TheHRCSuperVols @JW4Hillary @kimfrederi #Hillarymen",0.31200000643730164,-0.17019858956336975
"Apparently, @BernieSanders fans don't like to see Hillary's name even implied. #SheWhoShallNotBeNamedBecauseShesWinning","#TheDonald can't keep a beauty pageant afloat and wants to be the President? Aw, hell no.",0.2809999883174896,-0.27880343794822693
Young children play with a telescope.,Four children are playing together outside.,0.75,-0.028318673372268677
Final Thoughts: I found Vampires of Manhattan surprisingly entertaining even with my lack of knowledge about the series.,You can start with VAMPIRES OF MANHATTAN and follow along beautifully.,0.4690000116825104,-0.11336076259613037
Can't wait to get my #YaaasHillary shirt! @HillaryClinton,You know emailgate must be going nowhere when Fox News are hashing out the Bosnia 'sniper fire' story again.,0.25,-0.2457115650177002
"Personally, I like them both.","Personally, you need to pick.",0.4059999883174896,-0.13805252313613892
We need someine to bring this country back to life! @realDonaldTrump resuscitate America!,@realDonaldTrump I don't care what @NASCAR says! I dont care what the liberals at @espn say.. Keep Speaking The TRUTH!!,0.43799999356269836,0.15390193462371826
Put the truck in reverse a little bit.,Back up the truck a bit.,0.875,0.17735129594802856
Also each Pathis have their own significance due to the different activities of Vaikundar at each Pathis .,The activities of Vaikundar is historically jointed with this Pathis . There are five Pathis :,0.5619999766349792,0.42813634872436523
But its not my kind of thing,Genie as in the bottle kind.,0.09399999678134918,-0.1978783905506134
Hillary is our best choice if we truly want to continue being a progressive nation. #Ohio,@petefrt this is how GOP needs to be handling campaign not attacking each other but showing all hillary fails. #uniteright,0.33399999141693115,0.00013017654418945312
of course beyonce cause she is a hot girl.,"And of course, they are really hot, too.",0.4690000116825104,-0.1656813621520996
Nobody gets hit on the head by a cop.,"He gets a whiff of a cop, he disappears.",0.31200000643730164,-0.007718265056610107
Have you ever heard of Arne & Carlos ?,did you hear about Arlo and Karlos?,0.656000018119812,0.07369452714920044
This is the boy that picked up the box.,I love fall out boy.,0.20000000298023224,-0.2003493309020996
"At other times, it barely hits the 3 star mark.","I read it in about 3 hours, in one sitting.",0.125,-0.3005991578102112
"Some people are not ready for a child or they were even raped, and theres already too many kids who need adopting anyway",RT @PinkGypsySoul: The single most important factor for women's advancement in society is our ability to control our fertility.,0.4690000116825104,-0.006395787000656128
"Of those , six became hurricanes , of which five became major hurricanes by reaching Category 3 or higher on the Saffir Simpson Scale .","Hurricane Felix was a destructive Category 5 hurricane on the Saffir-Simpson hurricane scale , that struck Central America in 2007 .",0.656000018119812,0.215318500995636
My favorite is Metallica and my least favorite is Hilary Duff.,I am sure that Hilary Duff was one of them.,0.4690000116825104,0.19230282306671143
"The highest elevation is only wetted by the tops of sea spray , the lowest is several meters deep .","Highest elevation is the Westerbecker Berg with 234m , lowest point is the Bentlage castle at 32m .",0.593999981880188,-0.1850135326385498
I had a big breakthrough on that skirt I was working on.,I've made some progress with the skirt I'm working on.,0.968999981880188,0.38724201917648315
"Bald, older man sits in gray stone area with bags, clapping hands.",A bald man in a grassy area is holding a hose while and older man looks on.,0.43799999356269836,-0.04199409484863281
"There's something refreshing about his character not being a suave, alpha male hero that sweeps the woman off her feet.","Not without flaws, but a thoroughly enjoyable adventure story with a kick-ass hero AND heroine.",0.5669999718666077,0.020302891731262207
Horse jockeys racing on horses in a race.,jockeys racing horses at high speed,0.75,0.41315150260925293
"They were inseparable that summer and every summer for the next 4 years, then Cullen experienced a tragedy that he blamed Taige for not stopping.",Cullen is instantly attracted to Taige's exotic beauty and air of mystery.,0.4059999883174896,0.004750728607177734
Yes I remember that it was very good.,Yea I remember it..it was pretty good,0.968999981880188,0.3896898031234741
Aileana is a feisty redhead who burns with the thirst for revenge.,"The two have a great friendship and Gavin is the only one who knows Aileana's secret, being a seer and able to see fae himself.",0.4059999883174896,0.03818422555923462
i was kidding about the gilligans baby thing...promise!,I was kidding about the gilligants baby thing.,0.968999981880188,0.1744605302810669
A jug of water over his head.,Fish with a big head?,0.09399999678134918,-0.2554748058319092
"Reuben claims he changes after getting the ""wolf gift"" but he really doesn't.",The Wolf Gift was a nice little escape.,0.531000018119812,-0.06058293581008911
The research firm earlier had forecast an increase of 4.9 percent.,The firm had predicted earlier this year a 4.9 percent increase.,0.843999981880188,0.4186750650405884
And for the record I'm team Will ^-^,"I am team Jem all day, every day.",0.3440000116825104,0.03744226694107056
The anchovy eats plankton and fry .,It eats plankton and fish larvae .,0.531000018119812,0.2403644323348999
Atticus is every high school boy's hero.,"You see, Atticus is my kind of man.",0.6779999732971191,0.229461669921875
This year's search for bodies has produced twenty bodies.,twenty bodies have been found this year.,0.9380000233650208,0.27353811264038086
A street performing juggler entertains a crowd.,A band is performing a song in a club.,0.43799999356269836,-0.07601037621498108
"I don't want to spoil anything, but the man has depth.",This claptrap has been very disappointing.,0.125,-0.17966219782829285
"Through out the beginning of the book, Riley and Eli get physical, really physical.","Especially everytime he calls Eli a ""Lucky fuck!"".",0.31200000643730164,0.0003597140312194824
"The hero of Mboto Gorge, mad?","Beyond this door, there's an arena for our hero.",0.15600000321865082,-0.21023398637771606
Congratulations @HillaryClinton on entering the 2016 race for President! You have the support of Jews all over the world!,Marriage equality a constitutional right! Woot #HRC2016 #hillaryclinton #readyforhillary #vote #hillaryfor2016 ##mpotus,0.4690000116825104,0.07697945833206177
* - Yeah * * - Came upon me *,* It's me * * Well? *,0.31200000643730164,0.04083251953125
"With respect to him, the decision does not therefore need a statement of reasons.","accordingly, it was not necessary to justify the decision in relation to it.",0.4059999883174896,0.3379412293434143
You're combover looks like the cupacabra Guillermo @jimmykimmel so funny,And this dude wants to be potus #FOH,0.2809999883174896,-0.15341731905937195
"The other kids are tough, and Perry gets into a fight.","So, the entire time, as I was reading THE OTHER NORMALS, I kept thinking about Perry from UNDER THE NEVER SKY by Veronica Rossi.",0.3440000116825104,-0.11647751927375793
two girls sit beside a river under a tree,Four men paddling down a tree lined river.,0.31200000643730164,0.02745509147644043
@realDonaldTrump had a point and one the liberal media won't dare come close to! We have a fragile and wide open border!,"@realDonaldTrump Now that you're the leader of the GOP, will you show them what Leadership is? #MakeAmericaGreatAgain",0.2809999883174896,0.0369337797164917
Busy Asian mall with paper lanterns and shoppers.,An old Asian woman looks from behind a blue doorway.,0.375,-0.23076671361923218
White tents lined up with red Chinese lanterns hanging from them,There are tall windows and small windows that make up the majority of the building.,0.125,0.02014446258544922
The romanization or Latinization of Ukrainian is the representation of the Ukrainian language using Latin letters .,Romanization or Latinization of Ukrainian refers to a system for showing the Ukrainian letter in Latin letters .,0.781000018119812,0.46192479133605957
Each time I cried like a baby!,The baby is her husbands child.,0.09399999678134918,-0.13908493518829346
A man in a cream blazer and fedora plays the saxophone.,A man in a hat and blazer performs on the street with his guitar and harmonica.,0.75,0.25899237394332886
"Christian pretends to be gay to get close to Carolyn, his lifemate.","This story of Carolyn and Christian was funny, sexy, and engaging.",0.593999981880188,0.20715177059173584
The only Intelligent Choice for USA is Hillary Clinton....You can not afford to stay HOME ...you must VOTE and VOTE #UniteBlue,@jimlibertarian @peddoc63 @Callisto1947 @MaydnUSA @c5hardtop1999 @surfermom77 @SMolloyDVM That's right!,0.125,-0.3138597309589386
"After Item 4.1.3 (now 4.1.2) a new Item 4.1.3 shall be incorporated as follows: ""4.1.3.",the following point shall be inserted after point 4.1.3 (now paragraph 4.1.2):,0.8119999766349792,0.15684658288955688
"Mineiro redirects here ; for the Brazilian footballer nicknamed Mineiro , see Mineiro .",Ivan Mariz was a Brazilian footballer in midfielder role .,0.5,-0.011075079441070557
Black dog climbs over fence in grassy area,Brown and black dog tussle on grass.,0.531000018119812,0.3324158191680908
Sometimes the connection between gender identity and gender role is unclear .,Gender or Gender Identity is how someone feels inside .,0.625,0.39586341381073
"That took me five minutes, but I finished.",This task will take five to ten minutes to complete.,0.625,0.27342891693115234
I first saw then band on an episode of Monk.,Believe me when I say I saw that episode.,0.531000018119812,-0.05540812015533447
"I think this one was better than the first one, but it could be that I was more used to the world that Kevin created.",It's wet my appetite for the next one.,0.3440000116825104,-0.04769444465637207
Denkova & Staviski are the first Bulgarian figure skaters to medal at the World Figure Skating Championships .,"Denkova and Staviski are the first Bulgarian skaters to win Worlds , which they did in 2006 and 2007 .",0.9380000233650208,0.4087085723876953
You know what's best for you You know what's best for your happiness You know what's best for your well being,If it's getting old maybe you should stop calling embryos & fetuses babies.,0.25,-0.2823520600795746
Aust stocks open lower,Tokyo stocks open lower,0.781000018119812,0.22234994173049927
"By the same date, the average committed for all measures was 27% [20].",each measure averaged 27% [20] at the same date.,0.781000018119812,0.35925477743148804
"Overall, I do like Sam and Grace and there were some poignant moments in the book.",BUT if you don't have my issues with TTTW these books do have the same sense of urgency and tone of sweeping romance.,0.25,-0.08662667870521545
The ones that you hate for messing around with the heroine but just know something else will come from them.,"The two girls were her best friends before, and now, she sees how they treat everyone else.",0.2809999883174896,0.06728887557983398
Gabriel of course is there specifically targeting her.,That's not saying that Aishlinn didn't put up a good resistance too Gabriel.,0.4059999883174896,-0.19179508090019226
"Just kidding, but I do like classic heavy metal.",The best hard rock and heavy metal on the web is at www.stickman-radio.com.,0.4690000116825104,0.26288002729415894
Numerous amounts of buildings surrounding tourists.,A man and a woman pose for the camera with pursed lips.,0.4059999883174896,-0.2860017269849777
Young woman in riding gear on top of horse.,Young girl in riding gear on a horse.,0.8339999914169312,0.4202613830566406
"A bit slower than I'd like but still very enjoyable, looking forward for 2nd book",Very few important characters bit the dust and there wasn't much in the way of gritty violence--something I can't help but enjoy.,0.4059999883174896,-0.039212316274642944
NATO: 2 International Troops Killed in Afghanistan,Three NATO troops killed in one day in Afghanistan,0.75,0.42894357442855835
He is also ranked as world number 4 according to `` The DJ List '' .,He is listed as the number 25 top DJ in the world by DJ Magazine .,0.593999981880188,0.4235959053039551
Eight heads in a duffle bag.,Eight Below was a great movie!,0.25,-0.34423553943634033
"Ireland , described as the Republic of Ireland , is a country in northwestern Europe .",The country is sometimes called the Republic of Ireland but Ireland is its official name .,0.875,0.4188382625579834
I do not know the best web search terms to find what you're looking for.,I do not know the best one try to google that hun!,0.8119999766349792,0.3874322772026062
It had me screaming with excitement I would recommend this book for anyone that loves science and action.,"This book also feels very rushed in the beginning, and even though I like a fast pace, this is too much.",0.3440000116825104,0.021186113357543945
"As I stated, allowing time would be the best advice.",But like I said the best advice is TIME.,0.625,0.2855222225189209
A free copy of this book was given to Ink and Page in return for an honest review.,It was my second zombie book.,0.15600000321865082,-0.1606508493423462
"Glenn is a conflicted heroine, forced to negotiate between her own agenda and the tasks that circumstance have forced upon her.","It isn't a perfect world, but it's endured, much like Glenn and her father have in their own small way.",0.656000018119812,0.09980767965316772
"Important to note are the spectacular changes in handwriting style... ...tone, point of view.","conspicuous changes to writing, style, and opinions are important.",0.6660000085830688,0.17336297035217285
are the symtoms of falling out of love.,her face looks like it's falling to her neck.,0.18799999356269836,-0.39835458993911743
"Are the Alphas, Betas, Gammas and Deltas ...",every SI takes the LEGRACE ALFY BETY BETY GAMY I DELTY,0.2809999883174896,-0.25333601236343384
Marcus was born with some deformities.,Farworld follows the adventures of Marcus and Kyja.,0.2809999883174896,-0.1157655119895935
Two interviews with Pierre Boulez were published in 2007 and 2008 .,Pierre Boulez is one of the most important French composers of modern classical music .,0.4690000116825104,0.1680666208267212
